авторитет	0.010323865595221249
амбиция	0.013040855523859918
апостол	0.021320258345699283
благодарность	0.0017332857859903017
блин	0.24262974786844105
блондин	0.0037664383929368883
брат	0.003582635833462522
бригада	0.0016658466999358579
веер	0.0023325042025408305
век	0.003939968131327687
вызов	0.03119748742512496
головка	0.007588770785016519
грех	0.0014495804938421397
дух	0.016637796271371408
дядька	0.00034026404198783666
дядя	0.00044676571755475347
железо	0.0035313630448907674
жесть	0.01445901338991773
живот	0.005207767897609905
заблуждение	0.009732225361237523
издательство	0.005145349455478843
итальянец	0.004763152002503657
кабан	0.045425554477282803
карман	0.004204580357173637
крушение	0.01198856047876895
крыша	0.008883169811189529
кулиса	0.0
лечение	0.0025285652422842864
линейка	0.0076329600829965205
лишение	0.3282842578178329
локоть	0.005854739167303946
любовник	0.006159672239998248
любовь	0.0009234453487455552
маньяк	0.02039429394400938
монстр	0.005310689422377779
наволочка	0.052403826301257284
название	0.012004742326736872
наложение	0.2881201649513242
облако	0.007582433725043081
обоснование	0.02228380610709746
огонь	0.004365173717620796
памятник	0.0030880495936083108
пафос	0.003801877284030253
писк	0.016407344715729466
план	0.04647680009764077
поколение	0.015322124889746491
половинка	0.0022283739842495764
полоса	0.019666928863962263
полость	0.06643127434806828
полукруг	0.0020680245954300958
понедельник	0.0641558549573229
поставщик	0.06626258986877387
поэзия	0.0005392739804301883
правда	0.011736761806238283
предательство	0.0036194037975609827
прецедент	0.040783430753840166
проникновение	0.0052420159156783
прорыв	0.1011835727112923
путь	0.0032147786574792114
размышление	0.0032409839245356453
ранец	0.04798672316751473
расчет	0.08161396799211484
риторика	0.012666415914958873
роспись	0.011308943411443395
сверстник	0.0214282355023514
связка	0.03943665467725688
собрат	0.011798319300129756
совершенство	0.01142919067827175
советчик	0.039984540367005494
союзник	0.014280817285262759
список	0.016397868840933083
ссылка	0.07300079724052677
стена	0.007206189496346105
стипендия	0.025943409888661173
стол	0.0052010893009266645
тачка	0.007599732093002243
тупик	0.00382786723724593
увольнение	0.020894260673256393
углеводород	0.01538107013750456
удобство	0.009755701060198185
уклад	0.0015400597840729002
университет	0.011010831678351596
установление	0.005941228375233254
фаворит	0.030163059517006374
формат	0.2313594280819825
формула	0.0592850152588591
хозяйка	0.0026444312798445946
хор	0.009636272257110168
хрен	0.013903774089695786
цензура	0.0039158276589672525
центр	0.013808437001054386
цифра	0.02127757438339828
частица	0.019352046586013416
чек	0.09161292867353976
штаб	0.0013213493421510014
эшелон	0.0034319500424394578
юбилей	0.012016569567656732
ядро	0.005407164171575718
ясли	0.01230890953681818
